2773.133,3.8345
2773.157,3.6181
2773.246,4.4839
2773.27,4.2674
2773.407,4.7003
2773.573,4.8735
2773.783,4.657
2773.992,4.4405
2774.201,4.2241
2774.348,4.5704
2774.372,4.3539
2774.509,4.7868
2774.622,5.4362
2774.647,5.2197
2774.671,5.0033
2774.736,6.0855
2774.76,5.8691
2774.784,5.6526
2774.873,6.5184
2774.897,6.302
2775.01,6.9513
2775.034,6.7349
2775.243,6.5184
2775.267,6.3019
2775.291,6.0855
2775.315,5.869
2775.52,5.6959
2775.544,5.4794
2775.568,5.263
2775.777,5.0465
2775.802,4.8301
2775.826,4.6136
2775.85,4.3971
2776.059,4.1807
2776.083,3.9642
2776.107,3.7478
2776.131,3.5313
2776.155,3.3149
2776.365,3.0984
2776.389,2.882
2776.413,2.6655
2776.437,2.4491
2776.646,2.2326
2776.67,2.0161
2776.694,1.7997
2776.718,1.5832
2776.742,1.3668
2776.952,1.1503
2776.976,0.9339
2777.185,0.7174
2777.209,0.501
2777.419,0.2845
2777.994,0.1113
2778.92,0.1113
2779.851,0.0679
2780.778,0.0679
2781.704,0.0678
2782.63,0.0677
2783.557,0.0677
2784.483,0.0676
2785.41,0.0676
2786.336,0.0675
2787.262,0.0675
2788.189,0.0674
2789.115,0.0674
2790.042,0.0673
2790.968,0.0672
2791.894,0.0672
2792.821,0.0671
2793.552,0.1537
2794.279,0.2835
2794.626,0.4999
2794.972,0.7164
2795.138,0.8895
2795.275,1.3224
2795.299,1.1059
2795.436,1.5388
2795.55,2.1882
2795.574,1.9717
2795.598,1.7553
2795.663,2.8375
2795.687,2.6211
2795.711,2.4046
2795.8,3.2704
2795.824,3.054
2795.913,3.9198
2795.937,3.7033
2795.961,3.4869
2796.05,4.3527
2796.074,4.1362
2796.163,5.002
2796.187,4.7856
2796.211,4.5691
2796.3,5.4349
2796.324,5.2184
2796.437,5.8678
2796.461,5.6513
2796.647,5.6513
2796.856,5.4349
2797.065,5.2184
2797.275,5.0019
2797.436,5.2184
2797.549,5.8677
2797.573,5.6513
2797.597,5.4348
2797.662,6.5171
2797.686,6.3006
2797.71,6.0842
2797.775,7.1664
2797.799,6.95
2797.823,6.7335
2797.888,7.8158
2797.912,7.5993
2797.937,7.3828
2798.026,8.2486
2798.04,8.1188
2798.05,8.0322
2798.064,7.9023
2798.273,7.6859
2798.297,7.4694
2798.322,7.253
2798.346,7.0365
2798.555,6.82
2798.579,6.6036
2798.603,6.3871
2798.627,6.1707
2798.836,5.9542
2798.861,5.7378
2798.885,5.5213
2798.909,5.3049
2798.933,5.0884
2799.142,4.872
2799.166,4.6555
2799.19,4.4391
2799.214,4.2226
2799.238,4.0061
2799.448,3.7897
2799.472,3.5732
2799.496,3.3568
2799.52,3.1403
2799.544,2.9239
2799.753,2.7074
2799.777,2.491
2799.801,2.2745
2799.825,2.0581
2799.849,1.8416
2800.059,1.6251
2800.083,1.4087
2800.107,1.1922
2800.131,0.9758
2800.34,0.7593
2800.364,0.5429
2800.759,0.3264
2801.334,0.1532
2802.08,0.1099
2803.011,0.0665
2803.938,0.0665
2804.864,0.0664
2805.79,0.0664
2806.717,0.0663
2807.643,0.0663
2808.57,0.0662
2809.496,0.0661
2810.422,0.0661
2811.349,0.066
2812.275,0.066
2813.202,0.0659
2814.128,0.0659
2815.055,0.0658
2815.976,0.1091
2816.703,0.2389
2817.054,0.412
2817.401,0.6284
2817.562,0.8449
2817.723,1.0613
2817.86,1.4942
2817.884,1.2778
2817.997,1.9271
2818.021,1.7107
2818.139,2.3167
2818.163,2.1003
2818.252,2.9661
2818.276,2.7496
2818.301,2.5332
2818.365,3.6154
2818.39,3.399
2818.414,3.1825
2818.479,4.2647
2818.503,4.0483
2818.527,3.8318
2818.592,4.9141
2818.616,4.6976
2818.64,4.4812
2818.705,5.5634
2818.729,5.347
2818.753,5.1305
2818.842,5.9963
2818.866,5.7799
2819.003,6.2128
2819.203,6.0829
2819.227,5.8664
2819.436,5.65
2819.646,5.4335
2819.85,5.2603
2819.855,5.217
2819.987,5.6932
2820.011,5.4768
2820.124,6.1261
2820.149,5.9097
2820.213,6.9919
2820.238,6.7755
2820.262,6.559
2820.286,6.3426
2820.327,7.6413
2820.351,7.4248
2820.375,7.2084
2820.44,8.2906
2820.464,8.0742
2820.488,7.8577
2820.572,8.7668
2820.577,8.7235
2820.596,8.5503
2820.601,8.507
2820.805,8.3339
2820.829,8.1174
2820.854,7.901
2820.878,7.6845
2820.902,7.4681
2821.111,7.2516
2821.135,7.0352
2821.159,6.8187
2821.183,6.6022
2821.207,6.3858
2821.417,6.1693
2821.441,5.9529
2821.465,5.7364
2821.489,5.52
2821.513,5.3035
2821.722,5.0871
2821.746,4.8706
2821.77,4.6542
2821.794,4.4377
2821.818,4.2213
2822.028,4.0048
2822.052,3.7883
2822.076,3.5719
2822.1,3.3554
2822.124,3.139
2822.148,2.9225
2822.357,2.7061
2822.382,2.4896
2822.406,2.2732
